,ticker,start_date,end_date
5155,SMAR,2018-04-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5156,SMBC,1994-04-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5157,SMBK,2003-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5158,SMCI,2007-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5159,SMFL,2022-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
5160,SMFNF,2010-02-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
5161,SMG,1992-01-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
5162,SMGI,2018-04-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5163,SMHI,2017-06-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
5164,SMID,1995-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
5165,SMIT,1995-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
5166,SMLP,2012-09-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5167,SMLR,2014-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5168,SMME,2006-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5169,SMMF,2000-01-07 00:00:00-05:00,2024-05-02 00:00:00-04:00
5170,SMMT,2015-03-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
5171,SMP,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5172,SMPL,2017-07-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
5173,SMR,2022-03-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
5174,SMRT,2021-08-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5175,SMSI,1995-09-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5176,SMTC,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5177,SMTI,1994-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5178,SMTK,2024-05-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
5179,SMWB,2021-05-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5180,SMX,2021-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5181,SNA,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5182,SNAP,2017-03-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
5183,SNBH,2020-12-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5184,SNBR,1998-12-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5185,SNCRL,2021-07-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5186,SNCY,2021-03-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5187,SND,2016-11-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5188,SNDA,1997-10-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
5189,SNDL,2019-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5190,SNDR,2017-04-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5191,SNDX,2016-03-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
5192,SNEJF,2010-10-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
5193,SNES,2016-12-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
5194,SNEX,1995-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
5195,SNFCA,1987-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5196,SNGX,1994-04-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5197,SNIPF,2014-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
5198,SNNC,2014-02-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
5199,SNNF,2017-10-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5200,SNNUF,2009-04-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5201,SNOA,2007-01-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
5202,SNOW,2020-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5203,SNPO,2021-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5204,SNPS,1992-02-26 00:00:00-05:00,2024-06-07 00:00:00-04:00
5205,SNPW,2015-12-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
5206,SNPX,2020-12-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
5207,SNRG,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
5208,SNSE,2021-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5209,SNT,1993-03-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
5210,SNTG,2021-07-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5211,SNTI,2021-05-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5212,SNTW,2017-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5213,SNV,1989-09-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5214,SNV-PE,2019-06-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5215,SNWR,2005-02-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
5216,SNWV,2009-09-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5217,SNX,2003-11-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
5218,SNYNF,2008-04-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5219,SOBR,2009-04-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
5220,SODI,1999-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5221,SOFI,2021-01-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5222,SOFO,1998-04-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5223,SOHON,2019-04-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5224,SOHU,2000-07-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5225,SOI,2017-05-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5226,SOJE,2020-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5227,SOL,2008-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
5228,SOLS,2012-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
5229,SOMC,1999-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5230,SON,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5231,SONM,2019-05-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
5232,SONN,2006-10-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
5233,SONO,2018-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
5234,SONX,2021-10-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5235,SOPA,2021-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5236,SOPH,2021-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5237,SOR,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5238,SOS,2017-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5239,SOTK,1999-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5240,SOWG,2010-07-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5241,SPB,1979-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
5242,SPCB,2005-02-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5243,SPCE,2017-09-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5244,SPE,1993-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5245,SPE-PC,2022-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
5246,SPFI,2019-05-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5247,SPFX,2022-06-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5248,SPG,1993-12-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
5249,SPG-PJ,2004-12-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
5250,SPGC,2023-08-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
5251,SPGI,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5252,SPGX,2017-10-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5253,SPH,1996-02-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
5254,SPI,2016-01-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
5255,SPIR,2020-11-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
5256,SPLP,2012-04-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
5257,SPLP-PA,2017-02-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
5258,SPND,1999-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5259,SPNS,1998-03-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
5260,SPNT-PB,2021-06-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5261,SPOK,2004-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5262,SPOT,2018-04-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
5263,SPOWF,2000-06-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5264,SPPP,2012-12-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
5265,SPR,2006-11-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
5266,SPRB,2020-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5267,SPRC,2021-08-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5268,SPRO,2017-11-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
5269,SPRS,2010-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5270,SPSC,2010-04-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5271,SPT,2019-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
5272,SPTN,2000-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
5273,SPTY,2022-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5274,SPUP,2013-11-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
5275,SPWH,2014-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5276,SPWR,2005-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5277,SPXC,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5278,SPXX,2005-11-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
5279,SPYR,1996-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5280,SQ,2015-11-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
5281,SQM,1993-09-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5282,SQNS,2011-04-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5283,SQSP,2021-05-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5284,SRAD,2021-09-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
5285,SRAX,2012-12-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
5286,SRCE,1983-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5287,SRCL,1996-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5288,SRCO,2001-05-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5289,SRDX,1998-03-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5290,SREA,2019-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5291,SRG,2015-07-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5292,SRG-PA,2017-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
5293,SRGZ,2008-04-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5294,SRI,1997-10-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
5295,SRNE,1999-09-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5296,SRNW,2007-11-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
5297,SRPT,1997-06-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5298,SRRE,2005-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
5299,SRRK,2018-05-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5300,SRSG,2009-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5301,SRTS,2016-07-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5302,SRUS,2003-03-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
5303,SRV,2007-09-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5304,SSB,1997-01-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
5305,SSBK,2021-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5306,SSD,1994-05-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5307,SSET,2013-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5308,SSIC,2022-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5309,SSKN,2005-11-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
5310,SSNC,2010-03-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
5311,SSNT,2012-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5312,SSOK,2015-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5313,SSP,1988-06-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5314,SSRM,1996-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5315,SSSSL,2021-12-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5316,SST,2020-08-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5317,SSTI,2017-06-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5318,SSTK,2012-10-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
5319,SSY,1980-03-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
5320,SSYS,1994-10-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5321,ST,2010-03-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
5322,STAA,1992-02-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
5323,STAB,2021-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5324,STAF,2013-03-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5325,STAG,2011-04-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
5326,STAL,2020-05-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5327,STBA,1992-04-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5328,STBX,2022-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5329,STC,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5330,STCB,2012-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5331,STCC,2013-04-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5332,STCN,1994-01-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
5333,STE,1992-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5334,STEK,2021-11-26 00:00:00-05:00,2024-06-07 00:00:00-04:00
5335,STEM,2020-10-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5336,STEP,2020-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5337,STER,2021-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5338,STEW,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5339,STG,2018-03-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5340,STGW,1995-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5341,STIM,2018-06-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5342,STKH,2021-03-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
5343,STKL,1986-01-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
5344,STKS,2014-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5345,STLA,2010-06-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5346,STLD,1996-11-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
5347,STLY,1992-12-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
5348,STMEF,2012-08-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5349,STMH,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
5350,STN,2005-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
5351,STNE,2018-10-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5352,STOHF,2006-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5353,STOK,2019-06-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5354,STQN,2000-10-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5355,STR,2017-10-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5356,STRA,1996-07-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5357,STRG,2021-12-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
5358,STRL,1991-07-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5359,STRM,1996-04-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
5360,STRO,2018-09-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5361,STRRP,2019-09-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5362,STRS,1992-07-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5363,STRT,1995-02-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
5364,STRW,2023-02-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
5365,STSFF,2021-02-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
5366,STT,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5367,STT-PG,2016-04-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5368,STTK,2020-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5369,STVN,2021-07-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5370,STWC,2010-03-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5371,STWD,2009-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5372,STX,2002-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
5373,STXS,2004-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5374,STZ,1992-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5375,SU,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5376,SUI,1993-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5377,SUIC,2015-07-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5378,SUM,2015-03-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5379,SUME,2012-08-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5380,SUN,2012-09-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
5381,SUND,2012-09-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5382,SUP,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5383,SUPN,2012-05-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5384,SUPV,2016-05-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5385,SUWN,2004-07-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5386,SUZ,2008-11-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5387,SVA,2003-09-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5388,SVBL,1999-04-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5389,SVC,1995-08-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5390,SVII,2022-10-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5391,SVM,2017-05-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
5392,SVMB,2022-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5393,SVRA,2017-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5394,SVT,1973-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
5395,SVV,2023-06-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
5396,SVVC,2011-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5397,SWAV,2019-03-07 00:00:00-05:00,2024-05-30 00:00:00-04:00
5398,SWBI,1999-08-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
5399,SWGHF,2021-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5400,SWI,2018-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5401,SWIM,2021-04-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5402,SWKH,1999-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
5403,SWKS,1984-09-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
5404,SWN,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5405,SWTX,2019-09-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5406,SWX,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5407,SXC,2011-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5408,SXI,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
5409,SXT,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5410,SXTC,2019-01-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
5411,SY,2019-05-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
5412,SYBT,1993-03-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
5413,SYBX,2015-09-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5414,SYEV,1998-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
5415,SYF,2014-07-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
5416,SYF-PA,2019-11-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
5417,SYK,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
5418,SYM,2021-03-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5419,SYNA,2002-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
5420,SYNE,2005-06-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5421,SYPR,1994-05-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
5422,SYQH,2021-03-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
5423,SYRS,2016-06-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5424,SYSX,2022-05-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5425,SYY,1973-05-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5426,T-PC,2020-02-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
5427,TAC,2001-07-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
5428,TACO,2014-01-08 00:00:00-05:00,2022-03-09 00:00:00-05:00
5429,TACT,1996-08-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5430,TAIT,1995-04-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
5431,TAL,2010-10-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
5432,TALO,2018-05-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
5433,TANH,2015-03-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
5434,TAOFF,2021-08-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
5435,TAOP,2006-09-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5436,TAP,1975-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
5437,TAP-A,2006-02-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
5438,TAPM,2008-10-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5439,TARA,2014-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
5440,TARO,1982-09-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
5441,TARS,2020-10-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5442,TARSF,2018-08-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
5443,TASK,2021-06-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
5444,TAST,2006-12-15 00:00:00-05:00,2024-05-15 00:00:00-04:00
5445,TATT,1987-03-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
5446,TAUG,2002-12-11 00:00:00-05:00,2024-05-07 00:00:00-04:00
5447,TAYD,1980-11-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
5448,TBBA,2019-05-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5449,TBBK,2004-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
5450,TBC,2018-08-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5451,TBI,1994-04-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5452,TBLD,2021-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5453,TBNK,2009-07-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
5454,TBPH,2014-05-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5455,TBTC,2000-09-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5456,TC,2018-11-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
5457,TCBC,2021-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
5458,TCBIO,2021-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5459,TCBK,1993-04-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
5460,TCBS,2021-07-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5461,TCBX,2021-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
5462,TCCO,1983-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5463,TCHC,2017-02-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
5464,TCI,1985-03-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
5465,TCKRF,2006-06-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
5466,TCMD,2016-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
5467,TCMFF,2008-08-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
5468,TCN,2013-11-19 00:00:00-05:00,2024-05-01 00:00:00-04:00
5469,TCNNF,2018-09-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
5470,TCNT,2015-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
5471,TCOA,2022-01-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
5472,TCON,2015-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
5473,TCPC,2012-04-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
5474,TCRI,2009-09-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
5475,TCRT,2005-08-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
5476,TCRX,2021-07-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
5477,TCS,2013-11-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5478,TCX,1996-04-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5479,TD,1996-08-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5480,TDC,2007-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5481,TDCX,2021-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
5482,TDG,2006-03-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
5483,TDNT,2013-09-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
5484,TDOC,2015-06-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
5485,TDS,1981-12-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
5486,TDS-PV,2021-08-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
5487,TDUP,2021-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
5488,TDY,1999-11-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
5489,TEAM,2015-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
